state_x,county_x,county_state,fips,2016,2017,2018,2019,2020,2021,state_y,state_abbrv,state_fips,county_y,county_fips,population,area,risk_score,risk_rating,eal_score,eal_rating,risk_encoded,eal_encoded
Missouri,Cooper County,"Cooper County,  Missouri",29053,182.34,68143.05,194.17,136675.0,140684.0,143167.0,Missouri,MO,29,Cooper,053,17601.0,564.7661352299522,7.671296884489143,Very Low,11.206836195384149,Relatively Low,1.0,2.0
Missouri,Dade County,"Dade County,  Missouri",29057,182.34,43941.43,194.17,84757.0,88391.0,89951.0,Missouri,MO,29,Dade,057,7883.0,490.0111683153412,7.720954889301935,Very Low,8.436724757425848,Very Low,1.0,1.0
Missouri,Daviess County,"Daviess County,  Missouri",29061,182.34,56344.01,194.17,112071.0,116867.0,118929.0,Missouri,MO,29,Daviess,061,8433.0,563.286664953128,9.077263212349306,Relatively Low,10.776614575540174,Relatively Low,2.0,2.0
Missouri,Dent County,"Dent County,  Missouri",29065,182.34,48770.76,194.17,115616.0,108610.0,110527.0,Missouri,MO,29,Dent,065,15657.0,752.7601264469571,10.31990335254031,Relatively Low,10.260820908973216,Very Low,2.0,1.0
Missouri,Douglas County,"Douglas County,  Missouri",29067,182.34,55630.55,194.17,118014.0,130310.0,132610.0,Missouri,MO,29,Douglas,067,13684.0,813.6226271831939,8.306309182734408,Relatively Low,8.942603281277027,Very Low,2.0,1.0
Missouri,Dunklin County,"Dunklin County,  Missouri",29069,182.34,37136.09,194.17,76834.0,80981.0,82410.0,Missouri,MO,29,Dunklin,069,31953.0,541.095844010556,20.69341779954643,Relatively Moderate,17.505435602350733,Relatively Moderate,3.0,3.0
Missouri,Gasconade County,"Gasconade County,  Missouri",29073,182.34,65948.22,194.17,138864.0,142061.0,144568.0,Missouri,MO,29,Gasconade,073,15222.0,517.8035470352627,8.565568270836755,Relatively Low,9.362039884891107,Very Low,2.0,1.0
Missouri,Gentry County,"Gentry County,  Missouri",29075,182.34,45861.97,194.17,90908.0,93366.0,95014.0,Missouri,MO,29,Gentry,075,6738.0,491.4216510451124,10.685633365492572,Relatively Low,11.276141464625551,Relatively Low,2.0,2.0
Missouri,Grundy County,"Grundy County,  Missouri",29079,182.34,43886.47,194.17,95287.0,104164.0,106002.0,Missouri,MO,29,Grundy,079,10261.0,435.27815922343984,11.30267696958894,Relatively Low,10.882839539185072,Relatively Low,2.0,2.0
Missouri,Harrison County,"Harrison County,  Missouri",29081,182.34,40867.76,194.17,77772.0,80452.0,81871.0,Missouri,MO,29,Harrison,081,8957.0,722.5037061532547,9.39414039321518,Relatively Low,10.081983827157597,Very Low,2.0,1.0
Missouri,Henry County,"Henry County,  Missouri",29083,182.34,50087.76,194.17,106650.0,116972.0,119037.0,Missouri,MO,29,Henry,083,22272.0,696.9481120726292,9.221001297500235,Relatively Low,10.791349179389687,Relatively Low,2.0,2.0
Missouri,Hickory County,"Hickory County,  Missouri",29085,182.34,52118.22,194.17,98936.0,88285.0,89843.0,Missouri,MO,29,Hickory,085,9627.0,398.7904372073298,11.531957946132884,Relatively Low,8.568624467451999,Very Low,2.0,1.0
Missouri,Holt County,"Holt County,  Missouri",29087,182.34,47398.8,194.17,100187.0,93790.0,95445.0,Missouri,MO,29,Holt,087,4912.0,462.6928985269961,8.896528437509945,Relatively Low,9.963191462249668,Very Low,2.0,1.0
Missouri,Howell County,"Howell County,  Missouri",29091,182.34,56508.89,194.17,108944.0,118772.0,120868.0,Missouri,MO,29,Howell,091,40400.0,927.2480098573137,15.036324707689348,Relatively Moderate,16.140812950882665,Relatively Low,3.0,2.0
Missouri,Iron County,"Iron County,  Missouri",29093,182.34,45422.8,194.17,87259.0,88497.0,90059.0,Missouri,MO,29,Iron,093,10630.0,550.2639622559096,11.927840018551024,Relatively Low,10.848913637380646,Relatively Low,2.0,2.0
Missouri,Johnson County,"Johnson County,  Missouri",29101,182.34,77692.3,194.17,157525.0,165667.0,168591.0,Missouri,MO,29,Johnson,101,52595.0,829.282832410917,6.90613393243596,Very Low,12.36570899919444,Relatively Low,1.0,2.0
Missouri,Knox County,"Knox County,  Missouri",29103,182.34,39221.51,194.17,74957.0,79922.0,81333.0,Missouri,MO,29,Knox,103,4131.0,504.00855771221615,7.418690545571307,Very Low,7.226164347459383,Very Low,1.0,1.0
Missouri,Laclede County,"Laclede County,  Missouri",29105,182.34,56838.14,194.17,119265.0,120572.0,122700.0,Missouri,MO,29,Laclede,105,35571.0,764.7002454684142,11.124800527846556,Relatively Low,13.55630102788236,Relatively Low,2.0,2.0
Missouri,Lawrence County,"Lawrence County,  Missouri",29109,182.34,53929.34,194.17,110195.0,116020.0,118067.0,Missouri,MO,29,Lawrence,109,38634.0,611.7366381295396,14.028966856402247,Relatively Moderate,16.14381796093478,Relatively Low,3.0,2.0
Missouri,Lewis County,"Lewis County,  Missouri",29111,182.34,46081.81,194.17,90700.0,93049.0,94691.0,Missouri,MO,29,Lewis,111,10211.0,505.0417380926683,8.589295525217528,Relatively Low,9.704429342183287,Very Low,2.0,1.0
Missouri,Linn County,"Linn County,  Missouri",29115,182.34,41746.09,194.17,86217.0,92308.0,93937.0,Missouri,MO,29,Linn,115,12761.0,615.5879399421997,10.508312756207276,Relatively Low,10.643591198032992,Relatively Low,2.0,2.0
Missouri,Livingston County,"Livingston County,  Missouri",29117,182.34,56344.01,194.17,107901.0,118031.0,120114.0,Missouri,MO,29,Livingston,117,15195.0,532.3282146979251,10.699518525618386,Relatively Low,11.414472876825362,Relatively Low,2.0,2.0
Missouri,Macon County,"Macon County,  Missouri",29121,182.34,48386.55,194.17,99665.0,102893.0,104709.0,Missouri,MO,29,Macon,121,15566.0,801.2072594570568,10.175836199617,Relatively Low,10.013548964710488,Very Low,2.0,1.0
Missouri,Madison County,"Madison County,  Missouri",29123,182.34,49045.05,194.17,102793.0,112315.0,114297.0,Missouri,MO,29,Madison,123,12226.0,494.38945727288416,11.47105972956298,Relatively Low,11.287063379535187,Relatively Low,2.0,2.0
Missouri,Maries County,"Maries County,  Missouri",29125,182.34,64850.55,194.17,127396.0,141002.0,143491.0,Missouri,MO,29,Maries,125,9176.0,526.9787807543728,7.334125785425543,Very Low,9.174924587569038,Very Low,1.0,1.0
Missouri,Marion County,"Marion County,  Missouri",29127,182.34,57002.51,194.17,126562.0,130628.0,132933.0,Missouri,MO,29,Marion,127,28781.0,436.9236348273674,10.764022106392572,Relatively Low,11.6814295859844,Relatively Low,2.0,2.0
Missouri,Mercer County,"Mercer County,  Missouri",29129,182.34,42623.92,194.17,91221.0,94107.0,95768.0,Missouri,MO,29,Mercer,129,3785.0,453.83499663625525,8.225255561252963,Relatively Low,8.769020685016462,Very Low,2.0,1.0
Missouri,Miller County,"Miller County,  Missouri",29131,182.34,66386.88,194.17,140532.0,144813.0,147369.0,Missouri,MO,29,Miller,131,24748.0,592.5944600460715,12.75177912906007,Relatively Low,13.307182138629647,Relatively Low,2.0,2.0
Missouri,Mississippi County,"Mississippi County,  Missouri",29133,182.34,37246.01,194.17,78502.0,84898.0,86396.0,Missouri,MO,29,Mississippi,133,14358.0,411.582960950127,15.066007919889056,Relatively Moderate,14.431613701282764,Relatively Low,3.0,2.0
Missouri,Monroe County,"Monroe County,  Missouri",29137,182.34,49923.39,194.17,105399.0,111468.0,113435.0,Missouri,MO,29,Monroe,137,8840.0,647.6530596881271,7.252863246507032,Very Low,8.676973892533395,Very Low,1.0,1.0
Missouri,Montgomery County,"Montgomery County,  Missouri",29139,182.34,58210.09,194.17,109361.0,114432.0,116451.0,Missouri,MO,29,Montgomery,139,12236.0,536.2473940143901,8.016561531618791,Very Low,8.67105765210373,Very Low,1.0,1.0
Missouri,Morgan County,"Morgan County,  Missouri",29141,182.34,60075.67,194.17,127501.0,132322.0,134657.0,Missouri,MO,29,Morgan,141,20565.0,597.6392286234646,12.881335496505224,Relatively Low,11.747795069816377,Relatively Low,2.0,2.0
Missouri,New Madrid County,"New Madrid County,  Missouri",29143,182.34,40209.26,194.17,78711.0,78864.0,80256.0,Missouri,MO,29,New Madrid,143,18956.0,674.8400331747604,19.3978706983305,Relatively Moderate,16.565391251890063,Relatively Low,3.0,2.0
Missouri,Nodaway County,"Nodaway County,  Missouri",29147,182.34,62929.51,194.17,129899.0,133804.0,136165.0,Missouri,MO,29,Nodaway,147,23370.0,876.9637417548929,11.474847548377506,Relatively Low,13.66031681555868,Relatively Low,2.0,2.0
Missouri,Oregon County,"Oregon County,  Missouri",29149,182.34,43666.63,194.17,94036.0,99083.0,100831.0,Missouri,MO,29,Oregon,149,10881.0,789.7961078976374,11.2032982336472,Relatively Low,10.2824446068258,Very Low,2.0,1.0
Missouri,Ozark County,"Ozark County,  Missouri",29153,182.34,47618.13,194.17,104774.0,103317.0,105140.0,Missouri,MO,29,Ozark,153,9723.0,744.9711946615581,10.26711986364398,Relatively Low,10.34621488935146,Very Low,2.0,1.0
Missouri,Pemiscot County,"Pemiscot County,  Missouri",29155,182.34,35874.05,194.17,81942.0,86909.0,88443.0,Missouri,MO,29,Pemiscot,155,18296.0,492.5202954057657,21.604951456237124,Relatively Moderate,17.05893674293181,Relatively Moderate,3.0,3.0
Missouri,Perry County,"Perry County,  Missouri",29157,182.34,67813.8,194.17,144390.0,156351.0,159111.0,Missouri,MO,29,Perry,157,18971.0,474.3553422565031,7.438648148711408,Very Low,12.303700966512338,Relatively Low,1.0,2.0
Missouri,Pettis County,"Pettis County,  Missouri",29159,182.34,55740.47,194.17,120099.0,126076.0,128301.0,Missouri,MO,29,Pettis,159,42201.0,682.2133516398919,11.412971776310265,Relatively Low,14.279205438846493,Relatively Low,2.0,2.0
Missouri,Phelps County,"Phelps County,  Missouri",29161,182.34,62929.51,194.17,134903.0,142907.0,145430.0,Missouri,MO,29,Phelps,161,45156.0,671.7781968242143,8.008649885347637,Very Low,11.996493453321955,Relatively Low,1.0,2.0
Missouri,Pike County,"Pike County,  Missouri",29163,182.34,52228.14,194.17,110612.0,103529.0,105356.0,Missouri,MO,29,Pike,163,18516.0,670.4385306066723,7.107858482286112,Very Low,11.024816337721516,Relatively Low,1.0,2.0
Missouri,Pulaski County,"Pulaski County,  Missouri",29169,182.34,71326.13,194.17,157630.0,168525.0,171499.0,Missouri,MO,29,Pulaski,169,52274.0,547.1008536673779,6.346276182434692,Very Low,16.2115417626984,Relatively Low,1.0,2.0
Missouri,Putnam County,"Putnam County,  Missouri",29171,182.34,45532.72,194.17,87885.0,102258.0,104063.0,Missouri,MO,29,Putnam,171,4979.0,517.3163905588016,8.184945911391583,Relatively Low,9.166074704442956,Very Low,2.0,1.0
Missouri,Ralls County,"Ralls County,  Missouri",29173,182.34,61612.51,194.17,141888.0,144178.0,146722.0,Missouri,MO,29,Ralls,173,10167.0,469.78093278806045,5.876483018731467,Very Low,8.0795242963852,Very Low,1.0,1.0
Missouri,Randolph County,"Randolph County,  Missouri",29175,182.34,47014.6,194.17,106025.0,111150.0,113112.0,Missouri,MO,29,Randolph,175,25414.0,482.7074624964042,7.007240103638932,Very Low,10.739978606192558,Relatively Low,1.0,2.0
Missouri,Reynolds County,"Reynolds County,  Missouri",29179,182.34,47069.55,194.17,99144.0,101623.0,103417.0,Missouri,MO,29,Reynolds,179,6696.0,808.477205675419,10.936687119435886,Relatively Low,9.896614257730034,Very Low,2.0,1.0
Missouri,Ripley County,"Ripley County,  Missouri",29181,182.34,44435.05,194.17,88615.0,88708.0,90274.0,Missouri,MO,29,Ripley,181,14100.0,629.5388245114804,11.833951277721166,Relatively Low,11.20928765985035,Relatively Low,2.0,2.0
Missouri,St. Clair County,"St. Clair County,  Missouri",29185,182.34,43776.55,194.17,87155.0,97283.0,99000.0,Missouri,MO,29,St. Clair,185,9805.0,674.970824455056,9.647498198425096,Relatively Low,8.851204591307422,Very Low,2.0,1.0
Missouri,Ste. Genevieve County,"Ste. Genevieve County,  Missouri",29186,182.34,71984.63,194.17,165032.0,175935.0,179040.0,Missouri,MO,29,Ste. Genevieve,186,18145.0,499.15285749269367,6.834371604206491,Very Low,11.352016411056082,Relatively Low,1.0,2.0
Missouri,St. Francois County,"St. Francois County,  Missouri",29187,182.34,62997.7,194.17,131567.0,119831.0,121945.0,Missouri,MO,29,St. Francois,187,65359.0,451.9082287368394,11.637242359194492,Relatively Low,16.776501316821367,Relatively Low,2.0,2.0
Missouri,Saline County,"Saline County,  Missouri",29195,182.34,49319.34,194.17,106337.0,112844.0,114836.0,Missouri,MO,29,Saline,195,23370.0,755.4923459756936,10.571002524646792,Relatively Low,11.882646679178029,Relatively Low,2.0,2.0
Missouri,Schuyler County,"Schuyler County,  Missouri",29197,182.34,47288.88,194.17,73498.0,75370.0,76701.0,Missouri,MO,29,Schuyler,197,4431.0,307.3033632871682,5.784620927772859,Very Low,6.555786212320412,Very Low,1.0,1.0
Missouri,Scotland County,"Scotland County,  Missouri",29199,182.34,41306.93,194.17,90908.0,119619.0,121730.0,Missouri,MO,29,Scotland,199,4843.0,436.5743287340697,9.04796084409908,Relatively Low,8.536323068561634,Very Low,2.0,1.0
Missouri,Scott County,"Scott County,  Missouri",29201,182.34,51843.93,194.17,110820.0,115596.0,117636.0,Missouri,MO,29,Scott,201,39191.0,419.98849106578945,18.501411641259583,Relatively Moderate,21.21236283684723,Relatively Moderate,3.0,3.0
Missouri,Shannon County,"Shannon County,  Missouri",29203,182.34,49154.97,194.17,114782.0,132216.0,134549.0,Missouri,MO,29,Shannon,203,8441.0,1003.8203005845196,8.665299719366132,Relatively Low,9.360938121383215,Very Low,2.0,1.0
Missouri,Shelby County,"Shelby County,  Missouri",29205,182.34,39934.97,194.17,77877.0,76429.0,77778.0,Missouri,MO,29,Shelby,205,6373.0,500.8631862634597,6.883420785630956,Very Low,8.24862292542892,Very Low,1.0,1.0
Missouri,Stoddard County,"Stoddard County,  Missouri",29207,182.34,49758.51,194.17,103523.0,110303.0,112250.0,Missouri,MO,29,Stoddard,207,29968.0,823.2177649740975,15.54183482372624,Relatively Moderate,18.20253248897589,Relatively Moderate,3.0,3.0
Missouri,Stone County,"Stone County,  Missouri",29209,182.34,84113.43,194.17,172434.0,182710.0,185934.0,Missouri,MO,29,Stone,209,32202.0,464.034594096649,14.699582745868282,Relatively Moderate,13.18376593914486,Relatively Low,3.0,2.0
Missouri,Sullivan County,"Sullivan County,  Missouri",29211,182.34,43337.38,194.17,78606.0,81510.0,82949.0,Missouri,MO,29,Sullivan,211,6714.0,647.981266851532,10.229798491853265,Relatively Low,10.727485643420936,Relatively Low,2.0,2.0
Missouri,Taney County,"Taney County,  Missouri",29213,182.34,66881.01,194.17,133652.0,147989.0,150600.0,Missouri,MO,29,Taney,213,51675.0,632.43272502492,20.10478241891921,Relatively Moderate,15.87654039787073,Relatively Low,3.0,2.0
Missouri,Texas County,"Texas County,  Missouri",29215,182.34,54587.84,194.17,114990.0,118243.0,120330.0,Missouri,MO,29,Texas,215,26008.0,1177.2653638057948,10.997513250894704,Relatively Low,11.922536877897262,Relatively Low,2.0,2.0
Missouri,Vernon County,"Vernon County,  Missouri",29217,182.34,49923.39,194.17,103210.0,104058.0,105894.0,Missouri,MO,29,Vernon,217,21159.0,826.3979720896997,10.766245965466632,Relatively Low,10.838159021174,Relatively Low,2.0,2.0
Missouri,Wayne County,"Wayne County,  Missouri",29223,182.34,38508.05,194.17,78085.0,90085.0,91675.0,Missouri,MO,29,Wayne,223,13521.0,759.1760690955994,14.809697924793578,Relatively Moderate,13.623565362281896,Relatively Low,3.0,2.0
Missouri,Worth County,"Worth County,  Missouri",29227,182.34,31812.63,194.17,68807.0,67537.0,68729.0,Missouri,MO,29,Worth,227,2171.0,266.60356459129196,6.600756951797583,Very Low,6.604893554492203,Very Low,1.0,1.0
Missouri,Wright County,"Wright County,  Missouri",29229,182.34,48496.47,194.17,104669.0,109668.0,111604.0,Missouri,MO,29,Wright,229,18815.0,681.7712467030962,10.004991134599052,Relatively Low,11.58996668139044,Relatively Low,2.0,2.0
Missouri,Jasper County,"Jasper County,  Missouri",29097,168.38,61078.24,176.46,130517.0,125937.0,129596.0,Missouri,MO,29,Jasper,097,117404.0,638.4856433762063,15.825132333811062,Relatively Moderate,19.43258510039054,Relatively Moderate,3.0,3.0
Missouri,Newton County,"Newton County,  Missouri",29145,168.38,58253.23,176.46,128119.0,138721.0,142751.0,Missouri,MO,29,Newton,145,58114.0,624.7645219294966,13.492209617786344,Relatively Moderate,18.25912518922969,Relatively Moderate,3.0,3.0
Missouri,McDonald County,"McDonald County,  Missouri",29119,173.86,53829.51,197.24,102904.0,117334.0,120277.0,Missouri,MO,29,McDonald,119,23083.0,539.4799295340541,12.694809772529096,Relatively Low,15.701095684712197,Relatively Low,2.0,2.0
Missouri,Crawford County,"Crawford County,  Missouri",29055,181.72,63002.9,197.83,123173.0,130233.0,132104.0,Missouri,MO,29,Crawford,055,24696.0,742.5160971406048,11.298597958784024,Relatively Low,11.990224412614488,Relatively Low,2.0,2.0
Missouri,Franklin County,"Franklin County,  Missouri",29071,181.72,86979.25,197.83,177603.0,174201.0,176704.0,Missouri,MO,29,Franklin,071,101492.0,922.6814405760845,11.761646351913738,Relatively Low,20.025514848663036,Relatively Moderate,2.0,3.0
Missouri,Jefferson County,"Jefferson County,  Missouri",29099,181.72,83897.63,197.83,175514.0,173992.0,176492.0,Missouri,MO,29,Jefferson,099,218733.0,656.6402767912144,11.982782242576894,Relatively Low,22.10356908472192,Relatively Moderate,2.0,3.0
Missouri,Lincoln County,"Lincoln County,  Missouri",29113,181.72,81548.76,197.83,164544.0,170546.0,172996.0,Missouri,MO,29,Lincoln,113,52566.0,626.5610062727467,8.501804307364292,Relatively Low,16.154378932555893,Relatively Low,2.0,2.0
Missouri,St. Charles County,"St. Charles County,  Missouri",29183,181.72,106767.97,197.83,239033.0,248456.0,252025.0,Missouri,MO,29,St. Charles,183,360485.0,560.4244425643769,10.81929660681549,Relatively Low,28.3688266282064,Relatively High,2.0,4.0
Missouri,St. Louis County,"St. Louis County,  Missouri",29189,181.72,100928.98,197.83,219392.0,223809.0,227024.0,Missouri,MO,29,St. Louis,189,998954.0,507.6711849910452,30.849082611443272,Relatively High,46.57324323010111,Very High,4.0,5.0
Missouri,Warren County,"Warren County,  Missouri",29219,181.72,86227.61,197.83,180111.0,187987.0,190688.0,Missouri,MO,29,Warren,219,32513.0,428.60038536451555,8.514097730486274,Relatively Low,13.132454548036035,Relatively Low,2.0,2.0
Missouri,Washington County,"Washington County,  Missouri",29221,181.72,45020.77,197.83,97891.0,98589.0,100005.0,Missouri,MO,29,Washington,221,25195.0,759.8704411100327,9.892891572150647,Relatively Low,11.226527632450576,Relatively Low,2.0,2.0
Missouri,St. Louis city,"St. Louis city,  Missouri",29510,181.72,70813.41,197.83,161723.0,157387.0,159648.0,Missouri,MO,29,St. Louis,510,319294.0,61.91992716398188,41.67619041533772,Very High,36.8594825591566,Relatively High,5.0,4.0
Missouri,Boone County,"Boone County,  Missouri",29019,174.42,97472.07,185.6,199314.0,209555.0,212236.0,Missouri,MO,29,Boone,019,162642.0,685.4826857689696,11.06004275428356,Relatively Low,19.992154863128626,Relatively Moderate,2.0,3.0
Missouri,Howard County,"Howard County,  Missouri",29089,174.42,55177.7,185.6,120397.0,136521.0,138267.0,Missouri,MO,29,Howard,089,10144.0,463.8487176440139,6.908475831847101,Very Low,9.390339202816644,Very Low,1.0,1.0
Missouri,Bollinger County,"Bollinger County,  Missouri",29017,169.14,52214.75,179.74,108486.0,115726.0,118196.0,Missouri,MO,29,Bollinger,017,12363.0,617.9036731740488,9.42557169083804,Relatively Low,12.763322719610963,Relatively Low,2.0,2.0
Missouri,Cape Girardeau County,"Cape Girardeau County,  Missouri",29031,169.14,81257.64,179.74,165302.0,178812.0,182628.0,Missouri,MO,29,Cape Girardeau,031,75674.0,578.5345738628668,16.111978371875956,Relatively Moderate,20.77815844994813,Relatively Moderate,3.0,3.0
Missouri,Bates County,"Bates County,  Missouri",29013,184.65,62462.51,212.35,120470.0,122740.0,125070.0,Missouri,MO,29,Bates,013,17049.0,836.688340199787,9.371949053394188,Relatively Low,10.309816955345807,Very Low,2.0,1.0
Missouri,Caldwell County,"Caldwell County,  Missouri",29025,184.65,58432.96,212.35,113526.0,117064.0,119286.0,Missouri,MO,29,Caldwell,025,9424.0,426.3928429323934,5.53468235761565,Very Low,7.181597721941355,Very Low,1.0,1.0
Missouri,Cass County,"Cass County,  Missouri",29037,184.65,93054.31,212.35,202957.0,220847.0,225038.0,Missouri,MO,29,Cass,037,99478.0,696.5163450168862,8.969308649450351,Relatively Low,16.66534973059527,Relatively Low,2.0,2.0
Missouri,Clay County,"Clay County,  Missouri",29047,184.65,89952.11,212.35,196539.0,209708.0,213688.0,Missouri,MO,29,Clay,047,221939.0,397.66187727761366,11.68609714497846,Relatively Low,21.138705769577008,Relatively Moderate,2.0,3.0
Missouri,Clinton County,"Clinton County,  Missouri",29049,184.65,81587.56,212.35,160346.0,171044.0,174290.0,Missouri,MO,29,Clinton,049,20743.0,418.95669949423115,7.472010158323219,Very Low,10.259521902409007,Very Low,1.0,1.0
Missouri,Jackson County,"Jackson County,  Missouri",29095,184.65,73875.82,212.35,167395.0,175435.0,178765.0,Missouri,MO,29,Jackson,095,674158.0,604.548637427452,27.130814359071334,Relatively High,32.58462269783037,Relatively High,4.0,4.0
Missouri,Lafayette County,"Lafayette County,  Missouri",29107,184.65,70701.85,212.35,133937.0,153693.0,156610.0,Missouri,MO,29,Lafayette,107,33381.0,628.4352056126569,8.002552543033342,Very Low,11.185480919276864,Relatively Low,1.0,2.0
Missouri,Platte County,"Platte County,  Missouri",29165,184.65,111274.0,212.35,247463.0,258226.0,263127.0,Missouri,MO,29,Platte,165,89322.0,420.19583015640205,7.647578849315328,Very Low,16.76313469037816,Relatively Low,1.0,2.0
Missouri,Ray County,"Ray County,  Missouri",29177,184.65,72385.76,212.35,136041.0,143197.0,145915.0,Missouri,MO,29,Ray,177,23494.0,568.8056347404713,6.57885565598025,Very Low,9.97651037413881,Very Low,1.0,1.0
Missouri,Christian County,"Christian County,  Missouri",29043,154.79,84671.12,170.74,186760.0,196438.0,200961.0,Missouri,MO,29,Christian,043,77422.0,562.6446665166886,8.991931392430699,Relatively Low,14.948250799780082,Relatively Low,2.0,2.0
Missouri,Dallas County,"Dallas County,  Missouri",29059,154.79,53833.71,170.74,117738.0,121781.0,124585.0,Missouri,MO,29,Dallas,059,16777.0,540.8217648726317,10.806395892535594,Relatively Low,11.904273768579316,Relatively Low,2.0,2.0
Missouri,Greene County,"Greene County,  Missouri",29077,154.79,74805.39,170.74,155721.0,166681.0,170519.0,Missouri,MO,29,Greene,077,275174.0,675.3192012008377,20.531334587425928,Relatively Moderate,25.801223981097124,Relatively Moderate,3.0,3.0
Missouri,Polk County,"Polk County,  Missouri",29167,154.79,65198.11,170.74,132258.0,140101.0,143327.0,Missouri,MO,29,Polk,167,31137.0,635.5231881360545,11.02801845257779,Relatively Low,13.8649648589355,Relatively Low,2.0,2.0
Missouri,Webster County,"Webster County,  Missouri",29225,154.79,67527.72,170.74,134572.0,144231.0,147552.0,Missouri,MO,29,Webster,225,36202.0,592.5624236187231,9.956356912946038,Relatively Low,14.28343666599886,Relatively Low,2.0,2.0
Missouri,Andrew County,"Andrew County,  Missouri",29003,185.0,67192.35,199.02,155356.0,150059.0,155032.0,Missouri,MO,29,Andrew,003,17291.0,432.68898816908967,7.684784023742341,Very Low,12.072962667634158,Relatively Low,1.0,2.0
Missouri,Buchanan County,"Buchanan County,  Missouri",29021,185.0,56952.35,199.02,145487.0,123578.0,127674.0,Missouri,MO,29,Buchanan,021,89201.0,408.01187999990486,11.232010215413048,Relatively Low,13.936560356260712,Relatively Low,2.0,2.0
Missouri,DeKalb County,"DeKalb County,  Missouri",29063,185.0,58487.74,199.02,125860.0,121853.0,125892.0,Missouri,MO,29,DeKalb,063,12892.0,421.3565682129001,3.394531814042643,Very Low,10.449736269388318,Very Low,1.0,1.0
Montana,Missoula County,"Missoula County,  Montana",30063,244.41,137885.88,273.92,324735.0,335354.0,346174.0,Montana,MT,30,Missoula,063,109299.0,2593.298215616908,10.539802243884646,Relatively Low,15.551493672525384,Relatively Low,2.0,2.0
Montana,Carbon County,"Carbon County,  Montana",30009,234.06,124730.15,244.97,248428.0,263578.0,268052.0,Montana,MT,30,Carbon,009,10078.0,2047.7048230769456,7.36330858882784,Very Low,9.507234582308442,Very Low,1.0,1.0
Montana,Yellowstone County,"Yellowstone County,  Montana",30111,234.06,111025.06,244.97,239611.0,255275.0,259608.0,Montana,MT,30,Yellowstone,111,147972.0,2633.5423923310673,8.052927333664268,Very Low,12.08354320184141,Relatively Low,1.0,2.0
Montana,Beaverhead County,"Beaverhead County,  Montana",30001,238.63,100110.3,270.29,205295.0,233420.0,241513.0,Montana,MT,30,Beaverhead,001,9246.0,5541.881390836129,6.951690053778716,Very Low,9.09713489036952,Very Low,1.0,1.0
Montana,Big Horn County,"Big Horn County,  Montana",30003,238.63,52545.75,270.29,116815.0,136650.0,141387.0,Montana,MT,30,Big Horn,003,12865.0,4996.913523304655,12.222349146808147,Relatively Low,8.239653111501186,Very Low,2.0,1.0
Montana,Blaine County,"Blaine County,  Montana",30005,238.63,48991.95,270.29,94590.0,102189.0,105732.0,Montana,MT,30,Blaine,005,6491.0,4227.505386728774,8.195124425067025,Relatively Low,6.517521979435381,Very Low,2.0,1.0
Montana,Broadwater County,"Broadwater County,  Montana",30007,238.63,109469.01,270.29,214564.0,240789.0,249137.0,Montana,MT,30,Broadwater,007,5612.0,1193.6728995704743,3.915335117850054,Very Low,7.12618876716273,Very Low,1.0,1.0
Montana,Carter County,"Carter County,  Montana",30011,238.63,51953.19,270.29,106703.0,120178.0,124344.0,Montana,MT,30,Carter,011,1160.0,3340.4986053107486,5.494471035510359,Very Low,5.500712892458086,Very Low,1.0,1.0
Montana,Chouteau County,"Chouteau County,  Montana",30015,238.63,73454.97,270.29,144518.0,155180.0,160560.0,Montana,MT,30,Chouteau,015,5813.0,3972.7005189461665,8.19336956427382,Relatively Low,7.376699040693063,Very Low,2.0,1.0
Montana,Custer County,"Custer County,  Montana",30017,238.63,81451.67,270.29,169271.0,184656.0,191057.0,Montana,MT,30,Custer,017,11699.0,3783.38531371232,9.800294219205448,Relatively Low,10.352332638963276,Very Low,2.0,1.0
Montana,Daniels County,"Daniels County,  Montana",30019,238.63,66820.79,270.29,143359.0,137083.0,141835.0,Montana,MT,30,Daniels,019,1751.0,1426.1009888764447,5.417205092473292,Very Low,4.567624762668203,Very Low,1.0,1.0
Montana,Dawson County,"Dawson County,  Montana",30021,238.63,92824.25,270.29,164952.0,174036.0,180069.0,Montana,MT,30,Dawson,021,8966.0,2371.824900673126,4.714970230469819,Very Low,7.030638976038411,Very Low,1.0,1.0
Montana,Deer Lodge County,"Deer Lodge County,  Montana",30023,238.63,77186.69,270.29,126716.0,142285.0,147217.0,Montana,MT,30,Deer Lodge,023,9298.0,736.7549765341269,5.406063567873082,Very Low,5.656336060598024,Very Low,1.0,1.0
Montana,Fallon County,"Fallon County,  Montana",30025,238.63,84828.07,270.29,174538.0,184005.0,190385.0,Montana,MT,30,Fallon,025,2890.0,1620.548437956819,3.077727863274625,Very Low,4.506473383637077,Very Low,1.0,1.0
Montana,Fergus County,"Fergus County,  Montana",30027,238.63,72211.06,270.29,142095.0,154963.0,160336.0,Montana,MT,30,Fergus,027,11586.0,4339.3476963125995,7.360314646575078,Very Low,8.215215303766573,Very Low,1.0,1.0
Montana,Flathead County,"Flathead County,  Montana",30029,238.63,134504.47,270.29,337489.0,332142.0,343657.0,Montana,MT,30,Flathead,029,90928.0,5087.169861578417,14.696017715855852,Relatively Moderate,18.795051837110066,Relatively Moderate,3.0,3.0
