state,county,county_state,fips,2016,2017,2018,2019,2020,2021
Colorado,Crowley County,"Crowley County,  Colorado",08025,225.2,46025.77,260.33,76390.0,83784.0,85674.0
Colorado,Custer County,"Custer County,  Colorado",08027,225.2,133079.9,260.33,279351.0,297464.0,304176.0
Colorado,Delta County,"Delta County,  Colorado",08029,225.2,116550.06,260.33,233325.0,254833.0,260584.0
Colorado,Denver County,"Denver County,  Colorado",08031,280.96,194589.1,339.55,454062.0,470286.0,482715.0
Colorado,Dolores County,"Dolores County,  Colorado",08033,225.2,71967.02,260.33,123481.0,123037.0,125814.0
Colorado,Douglas County,"Douglas County,  Colorado",08035,280.96,244995.17,339.55,530870.0,549841.0,564372.0
Colorado,Eagle County,"Eagle County,  Colorado",08037,225.2,253133.71,260.33,573831.0,593344.0,606734.0
Colorado,Elbert County,"Elbert County,  Colorado",08039,280.96,248889.0,339.55,444044.0,487206.0,500082.0
Colorado,El Paso County,"El Paso County,  Colorado",08041,201.75,136681.18,245.95,311424.0,352362.0,362894.0
Colorado,Fremont County,"Fremont County,  Colorado",08043,225.2,95736.85,260.33,173982.0,183606.0,187750.0
Colorado,Garfield County,"Garfield County,  Colorado",08045,225.2,173560.6,260.33,360003.0,380509.0,389095.0
Colorado,Gilpin County,"Gilpin County,  Colorado",08047,280.96,186519.65,339.55,352105.0,371395.0,381210.0
Colorado,Grand County,"Grand County,  Colorado",08049,225.2,170242.43,260.33,315149.0,325216.0,332554.0
Colorado,Gunnison County,"Gunnison County,  Colorado",08051,225.2,192684.46,260.33,361601.0,387579.0,396324.0
Colorado,Hinsdale County,"Hinsdale County,  Colorado",08053,225.2,166622.69,260.33,352758.0,369323.0,377657.0
Colorado,Huerfano County,"Huerfano County,  Colorado",08055,225.2,89161.01,260.33,167483.0,170522.0,174370.0
Colorado,Jackson County,"Jackson County,  Colorado",08057,225.2,95435.29,260.33,208181.0,207560.0,212243.0
Colorado,Jefferson County,"Jefferson County,  Colorado",08059,280.96,202877.61,339.55,459385.0,484684.0,497493.0
Colorado,Kiowa County,"Kiowa County,  Colorado",08061,225.2,50550.69,260.33,85339.0,91276.0,93335.0
Colorado,Kit Carson County,"Kit Carson County,  Colorado",08063,225.2,73897.92,260.33,150010.0,129158.0,132072.0
Colorado,Lake County,"Lake County,  Colorado",08065,225.2,101769.56,260.33,227998.0,244914.0,250441.0
Colorado,La Plata County,"La Plata County,  Colorado",08067,225.2,200829.12,260.33,399955.0,417441.0,426861.0
Colorado,Larimer County,"Larimer County,  Colorado",08069,249.9,183490.45,297.76,413805.0,435114.0,444272.0
Colorado,Las Animas County,"Las Animas County,  Colorado",08071,225.2,90970.88,260.33,156722.0,159442.0,163040.0
Colorado,Lincoln County,"Lincoln County,  Colorado",08073,225.2,71484.42,260.33,144576.0,155221.0,158724.0
Colorado,Logan County,"Logan County,  Colorado",08075,225.2,75345.71,260.33,164606.0,166618.0,170377.0
Colorado,Mesa County,"Mesa County,  Colorado",08077,222.0,110858.51,258.92,244512.0,281668.0,293692.0
Colorado,Mineral County,"Mineral County,  Colorado",08079,225.2,167286.33,260.33,312805.0,325638.0,332986.0
Colorado,Moffat County,"Moffat County,  Colorado",08081,225.2,106173.45,260.33,181866.0,192365.0,196706.0
Colorado,Montezuma County,"Montezuma County,  Colorado",08083,225.2,108948.51,260.33,221925.0,235101.0,240406.0
Colorado,Montrose County,"Montrose County,  Colorado",08085,225.2,115283.3,260.33,226826.0,236789.0,242132.0
Colorado,Morgan County,"Morgan County,  Colorado",08087,225.2,87893.74,260.33,195929.0,212308.0,217099.0
Colorado,Otero County,"Otero County,  Colorado",08089,225.2,55557.7,260.33,97911.0,100139.0,102399.0
Colorado,Ouray County,"Ouray County,  Colorado",08091,225.2,234552.44,260.33,447366.0,473789.0,484480.0
Colorado,Park County,"Park County,  Colorado",08093,280.96,180621.85,339.55,297212.0,343861.0,352948.0
Colorado,Phillips County,"Phillips County,  Colorado",08095,225.2,80051.16,260.33,165671.0,167251.0,171025.0
Colorado,Pitkin County,"Pitkin County,  Colorado",08097,225.2,374575.3,260.33,664178.0,649904.0,664569.0
Colorado,Prowers County,"Prowers County,  Colorado",08099,225.2,52843.16,260.33,100255.0,111958.0,114484.0
Colorado,Pueblo County,"Pueblo County,  Colorado",08101,177.28,85326.79,213.13,185826.0,208212.0,215754.0
Colorado,Rio Blanco County,"Rio Blanco County,  Colorado",08103,225.2,123669.0,260.33,216385.0,207982.0,212675.0
Colorado,Rio Grande County,"Rio Grande County,  Colorado",08105,225.2,80775.31,260.33,171851.0,181496.0,185592.0
Colorado,Routt County,"Routt County,  Colorado",08107,225.2,238172.17,260.33,543999.0,564854.0,577600.0
Colorado,Saguache County,"Saguache County,  Colorado",08109,225.2,88617.9,260.33,159279.0,161131.0,164767.0
Colorado,San Juan County,"San Juan County,  Colorado",08111,225.2,134769.24,260.33,305453.0,340200.0,347876.0
Colorado,San Miguel County,"San Miguel County,  Colorado",08113,225.2,309480.62,260.33,523224.0,505762.0,517175.0
Colorado,Sedgwick County,"Sedgwick County,  Colorado",08115,225.2,52481.08,260.33,93010.0,102461.0,104773.0
Colorado,Summit County,"Summit County,  Colorado",08117,225.2,288968.96,260.33,599827.0,611600.0,625401.0
Colorado,Teller County,"Teller County,  Colorado",08119,201.75,152258.0,245.95,300236.0,317343.0,326828.0
Colorado,Washington County,"Washington County,  Colorado",08121,225.2,68407.8,260.33,147773.0,159653.0,163256.0
Colorado,Weld County,"Weld County,  Colorado",08123,224.26,148345.14,274.98,338087.0,385841.0,392069.0
Colorado,Yuma County,"Yuma County,  Colorado",08125,225.2,82404.14,260.33,182825.0,202389.0,206956.0
Connecticut,Fairfield County,"Fairfield County,  Connecticut",09001,199.5,214872.69,203.3,445210.0,471896.0,484892.0
Connecticut,Hartford County,"Hartford County,  Connecticut",09003,172.82,120878.03,175.93,252503.0,257139.0,262381.0
Connecticut,Litchfield County,"Litchfield County,  Connecticut",09005,166.83,126779.82,168.64,265139.0,279562.0,288154.0
Connecticut,Middlesex County,"Middlesex County,  Connecticut",09007,172.82,143264.22,175.93,296484.0,307340.0,313607.0
Connecticut,New Haven County,"New Haven County,  Connecticut",09009,178.09,123885.15,183.07,262445.0,268141.0,274394.0
Connecticut,New London County,"New London County,  Connecticut",09011,180.1,128150.16,188.96,247745.0,272237.0,283015.0
Connecticut,Tolland County,"Tolland County,  Connecticut",09013,172.82,125132.77,175.93,274441.0,277854.0,283519.0
Connecticut,Windham County,"Windham County,  Connecticut",09015,166.83,101113.34,168.64,214617.0,233004.0,240166.0
Delaware,Kent County,"Kent County,  Delaware",10001,177.52,113178.9,187.38,248889.0,238217.0,247645.0
Delaware,New Castle County,"New Castle County,  Delaware",10003,234.17,138506.24,264.94,286459.0,287306.0,292942.0
District of Columbia,District of Columbia,"District of Columbia,  District of Columbia",11001,256.08,299892.66,277.88,644821.0,675326.0,687410.0
Florida,Alachua County,"Alachua County,  Florida",12001,198.74,97913.78,232.72,205378.0,233197.0,237288.0
Florida,Baker County,"Baker County,  Florida",12003,223.14,74350.9,261.12,129431.0,146771.0,151241.0
Florida,Bay County,"Bay County,  Florida",12005,207.62,93805.2,237.64,186159.0,215587.0,220032.0
Florida,Bradford County,"Bradford County,  Florida",12007,244.81,54345.15,271.0,102737.0,117175.0,120402.0
Florida,Brevard County,"Brevard County,  Florida",12009,208.97,100509.14,255.15,234362.0,245990.0,252790.0
Florida,Broward County,"Broward County,  Florida",12011,280.75,131657.99,327.03,290949.0,318410.0,327349.0
Florida,Calhoun County,"Calhoun County,  Florida",12013,244.81,46018.15,271.0,85931.0,89891.0,92366.0
Florida,Charlotte County,"Charlotte County,  Florida",12015,205.82,102143.09,241.97,213967.0,240542.0,250482.0
Florida,Citrus County,"Citrus County,  Florida",12017,244.81,64318.63,271.0,145438.0,165399.0,169954.0
Florida,Clay County,"Clay County,  Florida",12019,223.14,97291.66,261.12,208545.0,226655.0,233558.0
Florida,Collier County,"Collier County,  Florida",12021,274.37,181079.2,307.03,383804.0,390330.0,401446.0
Florida,Columbia County,"Columbia County,  Florida",12023,244.81,61161.84,271.0,131169.0,171004.0,175713.0
Florida,DeSoto County,"DeSoto County,  Florida",12027,244.81,48996.07,271.0,89208.0,92746.0,95300.0
Florida,Dixie County,"Dixie County,  Florida",12029,244.81,44984.52,271.0,78744.0,83017.0,85303.0
Florida,Duval County,"Duval County,  Florida",12031,223.14,89373.61,261.12,205012.0,219364.0,226045.0
Florida,Escambia County,"Escambia County,  Florida",12033,195.12,70261.27,226.55,158993.0,189248.0,194925.0
Florida,Franklin County,"Franklin County,  Florida",12037,244.81,74646.83,271.0,147446.0,175552.0,180386.0
Florida,Gadsden County,"Gadsden County,  Florida",12039,178.76,64003.39,200.27,108491.0,102010.0,103279.0
Florida,Gilchrist County,"Gilchrist County,  Florida",12041,198.74,61205.86,232.72,104019.0,111391.0,113344.0
Florida,Glades County,"Glades County,  Florida",12043,244.81,51488.17,271.0,80752.0,81113.0,83347.0
Florida,Gulf County,"Gulf County,  Florida",12045,244.81,86863.92,271.0,158862.0,169947.0,174626.0
Florida,Hamilton County,"Hamilton County,  Florida",12047,244.81,42370.96,271.0,75150.0,84709.0,87041.0
Florida,Hardee County,"Hardee County,  Florida",12049,244.81,49178.51,271.0,86460.0,88199.0,90627.0
Florida,Hendry County,"Hendry County,  Florida",12051,244.81,44133.83,271.0,86671.0,99938.0,102689.0
Florida,Hernando County,"Hernando County,  Florida",12053,239.44,73736.85,289.84,165005.0,185457.0,192135.0
Florida,Highlands County,"Highlands County,  Florida",12055,244.81,51413.98,271.0,111827.0,153238.0,157457.0
Florida,Hillsborough County,"Hillsborough County,  Florida",12057,239.44,111270.87,289.84,250252.0,263044.0,272517.0
Florida,Holmes County,"Holmes County,  Florida",12059,244.81,51853.04,271.0,98509.0,98034.0,100733.0
Florida,Indian River County,"Indian River County,  Florida",12061,203.1,107540.95,244.67,231079.0,251199.0,262291.0
Florida,Jackson County,"Jackson County,  Florida",12063,244.81,56108.01,271.0,104428.0,104697.0,107579.0
Florida,Jefferson County,"Jefferson County,  Florida",12065,178.76,79804.96,200.27,129203.0,140685.0,142436.0
Florida,Lafayette County,"Lafayette County,  Florida",12067,244.81,66866.64,271.0,111932.0,110724.0,113773.0
Florida,Lake County,"Lake County,  Florida",12069,211.06,93337.07,254.17,216926.0,236661.0,242017.0
Florida,Lee County,"Lee County,  Florida",12071,221.87,107603.39,252.13,246655.0,260673.0,268314.0
Florida,Leon County,"Leon County,  Florida",12073,178.76,101062.61,200.27,230900.0,238058.0,241021.0
Florida,Levy County,"Levy County,  Florida",12075,244.81,53980.28,271.0,105062.0,111782.0,114860.0
Florida,Liberty County,"Liberty County,  Florida",12077,244.81,45105.97,271.0,70394.0,79421.0,81608.0
Florida,Madison County,"Madison County,  Florida",12079,244.81,47841.49,271.0,92379.0,94227.0,96821.0
Florida,Manatee County,"Manatee County,  Florida",12081,242.08,117553.82,280.02,267768.0,290118.0,300807.0
Florida,Marion County,"Marion County,  Florida",12083,177.74,69261.27,207.13,162367.0,173828.0,179292.0
Florida,Martin County,"Martin County,  Florida",12085,210.78,144813.28,257.48,313965.0,329809.0,340082.0
Florida,Miami-Dade County,"Miami-Dade County,  Florida",12086,280.75,148767.89,327.03,332349.0,350315.0,360149.0
Florida,Monroe County,"Monroe County,  Florida",12087,244.81,227152.37,271.0,572769.0,597933.0,614398.0
Florida,Nassau County,"Nassau County,  Florida",12089,223.14,124423.8,261.12,241197.0,258672.0,266550.0
Florida,Okaloosa County,"Okaloosa County,  Florida",12091,214.61,116347.25,244.93,255441.0,261127.0,270401.0
Florida,Okeechobee County,"Okeechobee County,  Florida",12093,244.81,57141.14,271.0,94915.0,112099.0,115186.0
Florida,Orange County,"Orange County,  Florida",12095,211.06,114734.92,254.17,275411.0,282026.0,288408.0
Florida,Osceola County,"Osceola County,  Florida",12097,211.06,96702.91,254.17,232770.0,244804.0,250343.0
Florida,Palm Beach County,"Palm Beach County,  Florida",12099,280.75,145404.86,327.03,314217.0,329963.0,339226.0
Florida,Pasco County,"Pasco County,  Florida",12101,239.44,83758.22,289.84,187823.0,207116.0,214575.0
Florida,Pinellas County,"Pinellas County,  Florida",12103,239.44,103679.08,289.84,232277.0,249359.0,258339.0
Florida,Polk County,"Polk County,  Florida",12105,185.11,73055.05,224.09,173351.0,192795.0,196031.0
Florida,Putnam County,"Putnam County,  Florida",12107,244.81,45709.18,271.0,95761.0,106177.0,109101.0
Florida,St. Johns County,"St. Johns County,  Florida",12109,223.14,159067.03,261.12,346861.0,357893.0,368792.0
Florida,St. Lucie County,"St. Lucie County,  Florida",12111,210.78,92792.46,257.48,225903.0,242160.0,249703.0
Florida,Santa Rosa County,"Santa Rosa County,  Florida",12113,195.12,95527.42,226.55,220501.0,241726.0,248977.0
Florida,Sarasota County,"Sarasota County,  Florida",12115,242.08,131777.88,280.02,275461.0,293536.0,304351.0
Florida,Seminole County,"Seminole County,  Florida",12117,211.06,117920.37,254.17,284344.0,292707.0,299331.0
Florida,Sumter County,"Sumter County,  Florida",12119,244.81,134990.86,271.0,269737.0,298226.0,306438.0
Florida,Suwannee County,"Suwannee County,  Florida",12121,244.81,56411.9,271.0,100623.0,107129.0,110079.0
Florida,Taylor County,"Taylor County,  Florida",12123,244.81,51002.36,271.0,87622.0,89997.0,92475.0
Florida,Union County,"Union County,  Florida",12125,244.81,53312.02,271.0,110347.0,125213.0,128661.0
Florida,Volusia County,"Volusia County,  Florida",12127,207.01,86648.68,251.67,205404.0,223425.0,228766.0
Florida,Wakulla County,"Wakulla County,  Florida",12129,178.76,72139.98,200.27,158572.0,151750.0,153639.0
Florida,Walton County,"Walton County,  Florida",12131,244.81,103336.49,271.0,270583.0,258251.0,265362.0
Florida,Washington County,"Washington County,  Florida",12133,244.81,50516.03,271.0,116055.0,119714.0,123010.0
Georgia,Appling County,"Appling County,  Georgia",13001,181.39,40752.99,197.78,81130.0,85477.0,86898.0
Georgia,Atkinson County,"Atkinson County,  Georgia",13003,181.39,41933.95,197.78,64241.0,66826.0,67937.0
Georgia,Bacon County,"Bacon County,  Georgia",13005,181.39,35410.23,197.78,78030.0,86437.0,87873.0
Georgia,Baker County,"Baker County,  Georgia",13007,147.3,40312.76,153.98,77400.0,85523.0,89160.0
Georgia,Baldwin County,"Baldwin County,  Georgia",13009,181.39,57287.02,197.78,120252.0,128216.0,130347.0
Georgia,Banks County,"Banks County,  Georgia",13011,181.39,68478.8,197.78,152640.0,161043.0,163720.0
Georgia,Barrow County,"Barrow County,  Georgia",13013,182.22,81703.98,213.93,180004.0,195384.0,200672.0
Georgia,Bartow County,"Bartow County,  Georgia",13015,182.22,83790.8,213.93,189147.0,195384.0,200672.0
Georgia,Ben Hill County,"Ben Hill County,  Georgia",13017,181.39,45589.47,197.78,85620.0,88888.0,90365.0
Georgia,Berrien County,"Berrien County,  Georgia",13019,181.39,47501.43,197.78,91178.0,93791.0,95350.0
Georgia,Bibb County,"Bibb County,  Georgia",13021,141.25,56907.47,151.14,130793.0,133607.0,137719.0
Georgia,Bleckley County,"Bleckley County,  Georgia",13023,181.39,49076.06,197.78,104646.0,109032.0,110844.0
Georgia,Brantley County,"Brantley County,  Georgia",13025,196.55,38623.9,219.66,69770.0,77699.0,78041.0
Georgia,Brooks County,"Brooks County,  Georgia",13027,164.8,48042.19,164.98,100285.0,112582.0,115439.0
Georgia,Bryan County,"Bryan County,  Georgia",13029,216.37,115984.8,238.79,222746.0,233951.0,239543.0
Georgia,Bulloch County,"Bulloch County,  Georgia",13031,181.39,75426.61,197.78,156809.0,152730.0,155268.0
Georgia,Burke County,"Burke County,  Georgia",13033,164.0,44068.48,181.01,93883.0,92989.0,95454.0
Georgia,Butts County,"Butts County,  Georgia",13035,182.22,75297.85,213.93,129501.0,140651.0,144457.0
Georgia,Calhoun County,"Calhoun County,  Georgia",13037,181.39,31923.64,197.78,52377.0,54889.0,55801.0
Georgia,Camden County,"Camden County,  Georgia",13039,181.39,85069.14,197.78,170812.0,176604.0,179539.0
Georgia,Candler County,"Candler County,  Georgia",13043,181.39,50144.91,197.78,97485.0,102424.0,104126.0
Georgia,Carroll County,"Carroll County,  Georgia",13045,182.22,72777.71,213.93,152466.0,164093.0,168534.0
Georgia,Catoosa County,"Catoosa County,  Georgia",13047,190.26,76812.01,213.8,151832.0,175481.0,179876.0
Georgia,Charlton County,"Charlton County,  Georgia",13049,181.39,46207.85,197.78,88292.0,88781.0,90257.0
Georgia,Chatham County,"Chatham County,  Georgia",13051,216.37,97259.36,238.79,224429.0,210232.0,215257.0
Georgia,Chattahoochee County,"Chattahoochee County,  Georgia",13053,158.41,34282.21,165.79,74754.0,75513.0,77032.0
Georgia,Chattooga County,"Chattooga County,  Georgia",13055,181.39,36029.12,197.78,74396.0,76951.0,78230.0
Georgia,Cherokee County,"Cherokee County,  Georgia",13057,182.22,129463.68,213.93,280691.0,305698.0,313972.0
Georgia,Clarke County,"Clarke County,  Georgia",13059,184.89,86309.66,216.92,210130.0,207797.0,212607.0
Georgia,Clay County,"Clay County,  Georgia",13061,181.39,39122.06,197.78,70441.0,76098.0,77363.0
Georgia,Clayton County,"Clayton County,  Georgia",13063,182.22,52955.33,213.93,124078.0,152319.0,156441.0
Georgia,Clinch County,"Clinch County,  Georgia",13065,181.39,32710.95,197.78,61035.0,65014.0,66095.0
Georgia,Cobb County,"Cobb County,  Georgia",13067,182.22,130101.69,213.93,296320.0,300500.0,308634.0
Georgia,Coffee County,"Coffee County,  Georgia",13069,181.39,46995.67,197.78,98981.0,107220.0,109002.0
Georgia,Colquitt County,"Colquitt County,  Georgia",13071,181.39,44858.47,197.78,88933.0,91233.0,92749.0
Georgia,Columbia County,"Columbia County,  Georgia",13073,164.0,98494.05,181.01,232304.0,249717.0,256337.0
Georgia,Cook County,"Cook County,  Georgia",13075,181.39,48457.67,197.78,94171.0,93258.0,94808.0
Georgia,Coweta County,"Coweta County,  Georgia",13077,182.22,108714.06,213.93,248475.0,245237.0,251875.0
Georgia,Crawford County,"Crawford County,  Georgia",13079,141.25,46414.92,151.14,96972.0,97491.0,100492.0
Georgia,Crisp County,"Crisp County,  Georgia",13081,181.39,55318.74,197.78,91071.0,88568.0,90040.0
